user,movie,rating,timestamp,month,day
16,1581,3,978159642,4,248
16,3087,4,978160993,4,248
16,2286,4,978159683,4,248
16,2213,4,978160337,4,248
16,2218,4,978160680,4,248
16,2219,4,978160616,4,248
16,2220,4,978159713,4,248
16,3593,3,978160739,4,248
16,3525,3,978158779,4,248
16,1111,4,978160616,4,248
16,1113,4,978160792,4,248
16,3231,4,978158689,4,248
16,2432,4,978159815,4,248
16,1928,4,978158656,4,248
16,523,4,978159210,4,248
16,450,4,978160260,4,248
16,525,4,978160304,4,248
16,453,5,978159859,4,248
16,1656,4,978159386,4,248
16,1591,4,978160304,4,248
16,1182,4,978160436,4,248
16,3675,3,978158733,4,248
16,3676,4,978158656,4,248
16,956,4,978160739,4,248
16,1188,5,978160490,4,248
16,1940,3,978160993,4,248
16,1055,4,978159013,4,248
16,3177,4,978160129,4,248
16,75,4,978160887,4,248
16,3106,5,978160792,4,248
16,1533,2,978160848,4,248
16,2308,5,978160993,4,248
16,1941,4,978160436,4,248
16,1942,5,978160933,4,248
16,3682,4,978158656,4,248
16,1192,4,978158536,4,248
16,3757,4,978160887,4,248
16,1195,4,978159386,4,248
16,3686,3,978158733,4,248
16,1196,5,978160436,4,248
16,1197,4,978160546,4,248
16,606,4,978160993,4,248
16,537,5,978158919,4,248
16,1061,5,978160680,4,248
16,2457,2,978161068,4,248
16,3187,4,978160337,4,248
16,2458,4,978160680,4,248
16,2385,2,978160933,4,248
16,2459,3,978160848,4,248
16,2386,4,978160739,4,248
16,1607,5,978160680,4,248
16,1539,4,978160933,4,248
16,108,4,978159386,4,248
16,2460,4,978160546,4,248
16,1680,4,978160337,4,248
16,1543,4,978160616,4,248
16,1952,5,978160993,4,248
16,1959,5,978159289,4,248
16,3627,3,978161068,4,248
16,3630,4,978160739,4,248
16,2531,3,978160887,4,248
16,476,4,978160075,4,248
16,623,4,978159989,4,248
16,3265,3,978159013,4,248
16,2464,3,978161068,4,248
16,3198,4,978160304,4,248
16,3200,3,978160848,4,248
16,2327,4,978159467,4,248
16,1553,4,978160129,4,248
16,1281,5,978160680,4,248
16,2036,4,978160933,4,248
16,698,4,978161166,4,248
16,1081,3,978160616,4,248
16,2544,3,978160792,4,248
16,3348,5,978160437,4,248
16,2473,4,978160337,4,248
16,3349,4,978159568,4,248
16,492,3,978159989,4,248
16,2480,3,978158536,4,248
16,1696,5,978160157,4,248
16,3857,4,978160933,4,248
16,1220,5,978160490,4,248
16,2047,4,978160993,4,248
16,2048,4,978160680,4,248
16,1977,4,978160887,4,248
16,2916,5,978160933,4,248
17,2918,5,978154285,4,248
17,2920,5,978153344,4,248
17,2553,5,978152574,4,248
17,642,4,978153370,4,248
17,2559,4,978152515,4,248
17,1636,4,978156582,4,248
17,1637,5,978157434,4,248
17,1642,4,978154834,4,248
17,2054,3,978155097,4,248
17,1983,3,978155273,4,248
17,3724,5,978153146,4,248
17,1985,3,978152541,4,248
17,2924,5,978153192,4,248
17,1168,5,978156822,4,248
17,1239,5,978154361,4,248
17,1169,1,978156664,4,248
17,647,3,978152541,4,248
17,2632,3,978154031,4,248
17,582,4,978155233,4,248
17,3369,2,978152574,4,248
17,1838,5,978154962,4,248
17,584,5,978154798,4,248
17,3370,1,978153977,4,248
17,585,5,978153053,4,248
17,1644,1,978153649,4,248
17,219,3,978156638,4,248
17,0,4,978154768,4,248
17,1,2,978152541,4,248
17,151,3,978153795,4,248
17,156,4,978154534,4,248
17,2064,3,978154534,4,248
17,2068,5,978154798,4,248
17,1385,5,978153146,4,248
17,3807,1,978154123,4,248
17,2070,5,978154798,4,248
17,1176,4,978156168,4,248
17,1178,5,978152973,4,248
17,586,4,978154388,4,248
17,3371,1,978153811,4,248
17,1179,5,978154361,4,248
17,727,1,978154572,4,248
17,1180,5,978152973,4,248
17,728,1,978154005,4,248
17,588,4,978153219,4,248
17,590,5,978154834,4,248
17,591,5,978154834,4,248
17,592,4,978154834,4,248
17,2649,2,978157105,4,248
17,3379,4,978157295,4,248
17,2504,4,978157068,4,248
17,1849,3,978155837,4,248
17,299,5,978156954,4,248
17,229,4,978156766,4,248
17,161,5,978153303,4,248
17,2071,4,978152454,4,248
17,1388,5,978156232,4,248
17,2072,5,978155039,4,248
17,2073,3,978155072,4,248
17,166,1,978154572,4,248
17,2074,5,978152573,4,248
17,2076,3,978157195,4,248
17,1323,3,978154296,4,248
17,1251,5,978156999,4,248
17,2007,3,978156794,4,248
17,1254,5,978154332,4,248
17,731,5,978154907,4,248
17,3819,1,978154050,4,248
17,1255,5,978153241,4,248
17,2009,4,978154834,4,248
17,2654,1,978154589,4,248
17,3457,3,978156893,4,248
17,3458,2,978153241,4,248
17,310,4,978154962,4,248
17,1726,4,978156849,4,248
17,246,4,978157082,4,248
17,2084,3,978154123,4,248
17,2011,5,978154798,4,248
17,2012,5,978154931,4,248
17,2013,4,978155318,4,248
17,2014,5,978155293,4,248
17,1262,5,978154834,4,248
17,2016,4,978154907,4,248
17,1336,5,978156876,4,248
17,2018,4,978152486,4,248
17,2020,4,978154982,4,248
17,3392,3,978154388,4,248
17,2738,1,978153701,4,248
17,2666,3,978154650,4,248
17,2670,5,978156836,4,248
17,3327,5,978155165,4,248
17,3328,5,978155207,4,248
17,3329,5,978155234,4,248
17,3330,4,978155339,4,248
17,323,3,978153894,4,248
17,1468,4,978155654,4,248
17,2965,5,978154834,4,248
17,3039,4,978156893,4,248
17,2092,5,978152486,4,248
17,2021,5,978154982,4,248
17,890,5,978152203,4,248
17,2024,3,978152515,4,248
17,1271,5,978153033,4,248
17,2098,4,978153370,4,248
17,2027,5,978154907,4,248
17,1346,1,978152203,4,248
17,827,4,978157335,4,248
17,828,1,978154050,4,248
17,992,1,978155434,4,248
17,1804,5,978156055,4,248
17,3410,5,978154409,4,248
17,401,1,978153874,4,248
17,9,5,978153344,4,248
17,1807,3,978153584,4,248
17,257,5,978152454,4,248
17,258,5,978157259,4,248
17,259,5,978155186,4,248
17,263,3,978157412,4,248
17,16,4,978156535,4,248
17,2179,4,978156430,4,248
17,1356,2,978153649,4,248
17,1357,4,978153683,4,248
17,1358,3,978153874,4,248
17,3554,1,978153453,4,248
17,907,5,978154361,4,248
17,1000,3,978155293,4,248
17,2757,4,978153540,4,248
17,768,5,978156753,4,248
17,1885,3,978153076,4,248
17,1813,1,978154104,4,248
17,408,5,978156986,4,248
17,1887,4,978156476,4,248
17,2617,5,978156368,4,248
17,3420,4,978152574,4,248
17,25,4,978157335,4,248
17,28,3,978154361,4,248
17,2184,1,978153936,4,248
17,908,5,978156444,4,248
17,1491,4,978153329,4,248
17,770,3,978153540,4,248
17,3634,5,978153104,4,248
17,1366,4,978153033,4,248
17,3635,4,978153493,4,248
17,3636,3,978154005,4,248
17,3564,5,978153219,4,248
17,773,3,978154962,4,248
17,3566,5,978153146,4,248
17,1009,5,978154907,4,248
17,1891,5,978156549,4,248
17,2694,3,978153370,4,248
17,3570,5,978153146,4,248
17,2695,4,978155766,4,248
17,1893,5,978156664,4,248
17,1012,4,978154962,4,248
17,3425,4,978154433,4,248
17,417,4,978154467,4,248
17,1015,5,978155186,4,248
17,1016,4,978154931,4,248
17,1898,5,978152515,4,248
17,1899,5,978156582,4,248
17,349,5,978153426,4,248
17,2333,2,978153894,4,248
17,33,5,978155186,4,248
17,2335,2,978153977,4,248
17,1565,2,978153977,4,248
17,2267,5,978156489,4,248
17,285,4,978153612,4,248
17,2124,5,978153476,4,248
17,1370,3,978153583,4,248
17,2125,4,978155766,4,248
17,2199,4,978156753,4,248
17,1375,4,978155721,4,248
17,2847,3,978153241,4,248
17,1019,4,978154907,4,248
17,1020,4,978154982,4,248
17,1023,3,978153033,4,248
17,3509,4,978153104,4,248
17,430,2,978153612,4,248
17,360,5,978154798,4,248
17,288,1,978152203,4,248
17,289,4,978153513,4,248
17,43,4,978153795,4,248
17,2345,4,978153453,4,248
17,363,4,978152486,4,248
17,364,3,978153219,4,248
17,46,1,978155654,4,248
17,293,5,978155542,4,248
17,47,4,978155072,4,248
17,1575,5,978154270,4,248
17,1505,3,978153771,4,248
17,2279,3,978156476,4,248
17,928,4,978154433,4,248
17,2209,3,978155785,4,248
17,3654,4,978157195,4,248
17,2789,5,978156168,4,248
17,1035,1,978154621,4,248
17,49,5,978155510,4,248
17,2352,1,978154693,4,248
17,2353,1,978154031,4,248
17,373,2,978153219,4,248
17,1513,1,978154572,4,248
17,2286,5,978154798,4,248
17,1110,1,978152596,4,248
17,3599,3,978156936,4,248
17,2728,4,978152454,4,248
17,376,3,978153303,4,248
17,523,5,978156146,4,248
17,450,3,978157412,4,248
17,1654,4,978152573,4,248
17,2222,5,978156714,4,248
17,1591,1,978156936,4,248
17,1522,1,978154104,4,248
17,2225,4,978154931,4,248
17,1593,4,978156954,4,248
17,1931,4,978153146,4,248
17,1932,3,978153303,4,248
17,1933,4,978153557,4,248
17,1182,4,978153033,4,248
17,1467,1,978154104,4,248
17,1183,4,978152999,4,248
17,1936,5,978152515,4,248
17,1937,3,978153303,4,248
17,957,5,978153033,4,248
17,2803,5,978152515,4,248
17,1189,5,978156168,4,248
17,2878,5,978153076,4,248
17,2879,5,978153170,4,248
17,1050,2,978155020,4,248
17,527,5,978155207,4,248
17,528,1,978155861,4,248
17,1663,4,978155816,4,248
17,462,3,978153683,4,248
17,2301,5,978153453,4,248
17,3178,4,978155837,4,248
17,1597,5,978157031,4,248
17,3106,5,978154433,4,248
17,2304,3,978153894,4,248
17,2306,4,978152203,4,248
17,3682,5,978154798,4,248
17,1192,5,978153076,4,248
17,3684,3,978153170,4,248
17,2882,4,978153146,4,248
17,1945,2,978155339,4,248
17,2884,1,978155409,4,248
17,1197,5,978153170,4,248
17,1949,4,978154907,4,248
17,1950,5,978152973,4,248
17,1058,4,978152454,4,248
17,2890,4,978156664,4,248
17,612,5,978155020,4,248
17,542,2,978154104,4,248
17,3183,4,978156893,4,248
17,2381,1,978154693,4,248
17,1672,4,978157031,4,248
17,471,4,978157031,4,248
17,3186,4,978156876,4,248
17,3188,2,978153771,4,248
17,1539,5,978153303,4,248
17,108,5,978152973,4,248
17,85,3,978157068,4,248
17,1608,4,978152596,4,248
17,2315,2,978155233,4,248
17,1546,4,978154534,4,248
17,1951,5,978156773,4,248
17,1952,4,978152486,4,248
17,1956,2,978156808,4,248
17,1959,5,978152973,4,248
17,2824,2,978153370,4,248
17,3629,3,978153796,4,248
17,547,5,978155207,4,248
17,548,2,978153540,4,248
17,551,4,978153192,4,248
17,1740,1,978153513,4,248
17,1073,5,978155654,4,248
17,3191,5,978156726,4,248
17,1741,3,978155874,4,248
17,481,2,978153854,4,248
17,1742,4,978155816,4,248
17,1683,3,978155766,4,248
17,2322,1,978155685,4,248
17,93,1,978153557,4,248
17,1550,1,978154005,4,248
17,3200,4,978154505,4,248
17,2325,4,978154907,4,248
17,1688,1,978153912,4,248
17,3841,1,978152319,4,248
17,2031,4,978152486,4,248
17,2036,4,978153476,4,248
17,1215,5,978155529,4,248
17,1078,4,978156595,4,248
17,1081,5,978152454,4,248
17,489,3,978155721,4,248
17,2473,4,978155706,4,248
17,3349,1,978153104,4,248
17,2547,4,978152203,4,248
17,2401,3,978154505,4,248
17,2548,1,978153540,4,248
17,1630,3,978153683,4,248
17,1632,5,978156714,4,248
17,206,1,978153771,4,248
17,2046,5,978153303,4,248
17,1973,1,978155392,4,248
17,1220,5,978153104,4,248
17,2047,4,978154452,4,248
17,1222,5,978152999,4,248
17,1226,5,978156549,4,248
18,2918,4,978555881,5,252
18,2920,4,978147099,4,248
18,3352,3,983074250,6,305
18,2553,5,978300144,5,249
18,642,3,978147357,4,248
18,2559,3,978147137,4,248
18,1700,3,978554208,5,252
18,1636,4,978299817,5,249
18,1703,4,978555553,5,252
18,3860,3,978555317,5,252
18,1301,4,978555222,5,252
18,3793,4,978554522,5,252
18,2921,3,982190719,6,294
18,3724,4,978299772,5,249
18,2922,5,978146910,4,248
18,711,5,978555994,5,252
18,2924,4,978146910,4,248
18,1307,2,978555404,5,252
18,1238,5,978555104,5,252
18,2631,4,978554164,5,252
18,1239,4,978147476,4,248
18,1171,5,978556835,5,252
18,2564,3,978555317,5,252
18,2638,4,979428881,5,263
18,2421,2,978147395,4,248
18,584,4,978556083,5,252
18,585,4,982190992,6,294
18,2569,4,978555104,5,252
18,1840,4,978299520,5,249
18,2499,3,979429449,5,263
18,220,5,983074267,6,305
18,0,5,978555994,5,252
18,3878,4,983074230,6,305
18,1384,4,978300170,5,249
18,1314,3,978555404,5,252
18,1241,5,978147253,4,248
18,2068,3,978556083,5,252
18,1995,3,978556835,5,252
18,1242,3,982190630,6,294
18,2070,4,978556036,5,252
18,1245,4,978556955,5,252
18,1318,4,978555441,5,252
18,1176,5,982730936,6,301
18,724,5,978147210,4,248
18,3441,5,979429182,5,263
18,2641,3,978555360,5,252
18,1178,5,978146799,4,248
18,1179,4,978146863,4,248
18,1180,4,978146799,4,248
18,2644,2,982190719,6,294
18,2571,3,978147266,4,248
18,1842,3,979429033,5,263
18,588,4,978555732,5,252
18,589,5,978146713,4,248
18,590,3,978556036,5,252
18,2647,4,978299947,5,249
18,591,3,978556083,5,252
18,2648,5,978299947,5,249
18,2575,4,978555222,5,252
18,2502,4,978146984,4,248
18,592,4,978556129,5,252
18,2650,3,979429270,5,263
18,2577,2,978555104,5,252
18,2578,2,978555104,5,252
18,2505,3,982190791,6,294
18,1849,5,978299673,5,249
18,1716,4,978299844,5,249
18,2579,4,978555104,5,252
18,2580,1,982190917,6,294
18,163,5,978147253,4,248
18,1319,3,978555317,5,252
18,1250,5,978557301,5,252
18,1324,3,978555317,5,252
18,731,2,978555994,5,252
18,3819,3,983124158,6,305
18,1255,5,983124158,6,305
18,2009,5,978556177,5,252
18,1257,4,978146882,4,248
18,1258,5,978556399,5,252
18,2651,1,982190694,6,294
18,3458,4,978147210,4,248
18,2584,1,982190917,6,294
18,315,4,994556598,11,438
18,1329,4,978554892,5,252
18,2011,4,978556129,5,252
18,2012,3,978556083,5,252
18,1262,3,978556177,5,252
18,2016,4,978556129,5,252
18,1335,5,978299588,5,249
18,2018,4,978556036,5,252
18,2020,3,978556129,5,252
18,3392,4,978555914,5,252
18,2593,3,978147043,4,248
18,1732,3,978147395,4,248
18,2530,4,978556779,5,252
18,325,5,978299588,5,249
18,2091,2,978555141,5,252
18,1407,2,983124187,6,305
18,1271,4,978146984,4,248
18,2025,2,978147334,4,248
18,2027,3,978556036,5,252
18,3402,2,978557164,5,252
18,2677,4,978555317,5,252
18,326,4,978555441,5,252
18,401,1,983124158,6,305
18,9,5,978147137,4,248
18,257,3,978146799,4,248
18,3045,4,978147462,4,248
18,16,4,978554393,5,252
18,1349,4,978147137,4,248
18,1350,2,978147395,4,248
18,196,3,978557492,5,252
18,1351,4,978147232,4,248
18,1352,2,978299588,5,249
18,1353,5,978299588,5,249
18,1354,3,978147192,4,248
18,831,2,978555404,5,252
18,1355,3,978147210,4,248
18,3554,2,979429449,5,263
18,907,4,978555814,5,252
18,3555,5,978146984,4,248
18,3483,3,978556909,5,252
18,2614,4,979428881,5,263
18,2618,4,978556129,5,252
18,2252,4,978299636,5,249
18,2255,5,978556331,5,252
18,1491,3,982190563,6,294
18,3632,3,978557438,5,252
18,1366,5,978555141,5,252
18,3564,5,978147017,4,248
18,3566,5,978146939,4,248
18,847,4,978555606,5,252
18,775,4,979429334,5,263
18,2692,2,978556036,5,252
18,1009,3,978556177,5,252
18,2693,5,979427947,5,263
18,3569,4,978147060,4,248
18,2767,4,982295349,6,296
18,1892,5,982381393,6,297
18,3570,4,978146984,4,248
18,1012,3,978556129,5,252
18,2623,5,978146863,4,248
18,416,4,978299698,5,249
18,2625,4,978299903,5,249
18,1016,4,978556129,5,252
18,2630,1,978147232,4,248
18,31,4,982190271,6,294
18,352,4,978556909,5,252
18,33,3,978556367,5,252
18,3139,3,978147313,4,248
18,2267,2,982190530,6,294
18,1566,3,978147373,4,248
18,2269,2,978299555,5,249
18,2126,3,978554246,5,252
18,2772,5,978300188,5,249
18,3648,4,978147410,4,248
18,2701,3,979428956,5,263
18,2849,4,982190563,6,294
18,1023,5,978299725,5,249
18,1905,3,982190602,6,294
18,3144,3,978556036,5,252
18,360,3,978556036,5,252
18,1568,2,978147043,4,248
18,2345,3,978147292,4,248
18,364,2,978147113,4,248
18,46,4,978554124,5,252
18,928,4,978555732,5,252
18,868,1,982190857,6,294
18,2713,2,982190791,6,294
18,1913,5,978555258,5,252
18,2789,5,982210072,6,295
18,2720,3,978554929,5,252
18,2354,5,978556909,5,252
18,3012,4,978555317,5,252
18,373,4,978147137,4,248
18,3013,5,978147292,4,248
18,2284,3,978147253,4,248
18,1513,3,978147313,4,248
18,2359,1,982190563,6,294
18,2286,5,978556083,5,252
18,2791,5,978554075,5,252
18,2721,3,978554969,5,252
18,1111,3,978555732,5,252
18,3527,5,978299860,5,249
18,1925,5,978555173,5,252
18,376,4,978147271,4,248
18,1928,5,978555141,5,252
18,523,3,978146727,4,248
18,2433,4,979429593,5,263
18,453,3,978146863,4,248
18,2297,4,978146910,4,248
18,2298,2,982190694,6,294
18,2227,3,978299920,5,249
18,1931,4,978299673,5,249
18,1932,5,978147099,4,248
18,1933,5,978299673,5,249
18,1182,3,978555633,5,252
18,1935,2,982190660,6,294
18,3675,4,978147373,4,248
18,1188,4,978557204,5,252
18,2878,4,978146939,4,248
18,2879,5,978146939,4,248
18,2880,4,978146939,4,248
18,3105,4,979429390,5,263
18,75,1,978300170,5,249
18,3106,3,982190630,6,294
18,1668,2,978300170,5,249
18,1598,3,978299555,5,249
18,3107,2,978554289,5,252
18,1599,4,978555360,5,252
18,1533,4,978557492,5,252
18,2307,4,978147165,4,248
18,1192,4,978146747,4,248
18,3683,4,979429390,5,263
18,1196,2,978146863,4,248
18,1197,5,980824980,5,279
18,1201,5,978555104,5,252
18,1058,5,978555881,5,252
18,2890,5,979429125,5,263
18,1132,4,982381689,6,297
18,2819,2,982190530,6,294
18,3256,2,979429594,5,263
18,1673,4,978299479,5,249
18,1604,1,978554433,5,252
18,2458,3,978146700,4,248
18,2385,4,978555517,5,252
18,2386,3,978555222,5,252
18,1539,5,978147192,4,248
18,108,4,978555662,5,252
18,2460,3,978147099,4,248
18,109,4,982125019,6,294
18,1609,1,982190791,6,294
18,1543,3,978557438,5,252
18,1952,3,978557357,5,252
18,1202,5,978147137,4,248
18,1959,4,978146863,4,248
18,1064,3,978556835,5,252
18,2531,1,982191045,6,294
18,476,4,982190693,6,294
18,3340,2,982190602,6,294
18,3195,4,978555553,5,252
18,2324,3,978147017,4,248
18,2325,5,978556129,5,252
18,1556,3,978147099,4,248
18,2034,2,978555881,5,252
18,1281,3,978557301,5,252
18,1287,4,978554335,5,252
18,1215,5,994556636,11,438
18,1074,3,978300207,5,249
18,2907,5,978850058,5,256
18,1081,3,978557204,5,252
18,3204,3,978300170,5,249
18,2046,3,978146747,4,248
18,1220,3,978146863,4,248
18,3858,2,978555222,5,252
19,642,4,978143369,4,248
19,3793,3,978143355,4,248
19,585,4,978143508,4,248
19,1647,3,1009669071,16,613
19,2572,4,1009669115,16,613
19,1843,5,978143508,4,248
19,2502,5,978143508,4,248
19,3458,4,1009669181,16,613
19,1854,4,978143576,4,248
19,1350,4,1009669227,16,613
19,1354,3,1009669115,16,613
19,1491,5,1009669181,16,613
19,1441,3,1009669071,16,613
19,3648,2,1009669071,16,613
19,3509,5,978143344,4,248
19,46,5,978143306,4,248
19,1575,5,978143181,4,248
19,2789,4,1009669071,16,613
19,453,4,978143508,4,248
19,69,4,978143369,4,248
19,3684,5,1009669116,16,613
19,108,5,978143508,4,248
19,1959,4,978143106,4,248
19,1220,4,1009669181,16,613
20,2918,3,978139382,4,248
20,2631,5,978139382,4,248
20,2632,3,978138933,4,248
20,581,3,978138933,4,248
20,584,3,978139423,4,248
20,2931,5,978139382,4,248
20,0,3,978139347,4,248
20,592,1,978139446,4,248
20,1254,3,978139347,4,248
20,2731,4,978139540,4,248
20,2984,1,978138933,4,248
20,3635,4,978138977,4,248
20,2692,3,978139382,4,248
20,2286,3,978139398,4,248
20,2225,3,978139446,4,248
20,3676,5,978139423,4,248
20,1599,1,978138977,4,248
20,1192,5,978138977,4,248
20,1949,1,978139347,4,248
20,3199,3,978138977,4,248
20,2325,1,978139446,4,248
20,3705,1,978138977,4,248
21,2918,4,978135175,4,248
21,642,2,978134504,4,248
21,3286,1,978137167,4,248
21,2559,2,978154891,4,248
21,3289,3,978153772,4,248
21,1701,3,980066509,5,270
21,214,2,978154178,4,248
21,1641,3,978137076,4,248
21,143,2,980066401,5,270
21,1643,3,978154379,4,248
21,2053,3,978137167,4,248
21,2055,3,978153631,4,248
21,1985,2,981605266,6,288
21,1233,4,978135771,4,248
21,3798,5,978137282,4,248
21,3799,4,978137282,4,248
21,2928,4,978134761,4,248
21,1239,4,978135723,4,248
21,581,4,978154051,4,248
21,582,3,978154267,4,248
21,583,2,978136667,4,248
21,3369,2,980066445,5,270
21,2421,3,978136925,4,248
21,585,4,978154810,4,248
21,1840,1,978136804,4,248
21,220,4,978153710,4,248
21,2064,3,978153139,4,248
21,2065,2,978153096,4,248
21,1382,3,978135265,4,248
21,1241,4,978153115,4,248
21,1995,4,978152904,4,248
21,1385,3,980066384,5,270
21,2069,4,978135175,4,248
21,2070,4,978135126,4,248
21,1245,4,978153499,4,248
21,724,4,980066421,5,270
21,1178,4,978134004,4,248
21,657,3,978153826,4,248
21,1179,3,978134929,4,248
21,727,2,978136997,4,248
21,1180,4,981605568,6,288
21,588,2,978136043,4,248
21,2647,4,978152972,4,248
21,2648,3,978153283,4,248
21,2502,3,978136478,4,248
21,2503,2,978154074,4,248
21,1848,1,978137060,4,248
21,227,2,978136699,4,248
21,228,3,978154051,4,248
21,159,3,978136175,4,248
21,161,3,978136539,4,248
21,163,3,980066476,5,270
21,2947,3,978155181,4,248
21,2072,4,978135265,4,248
21,2948,3,978155205,4,248
21,2003,4,978153321,4,248
21,1250,4,978152904,4,248
21,1326,2,978155097,4,248
21,665,5,978134995,4,248
21,1258,2,978134977,4,248
21,807,4,978154486,4,248
21,3381,3,978153937,4,248
21,1852,4,978136684,4,248
21,3457,4,978136083,4,248
21,3458,4,991149320,9,398
21,1854,3,978153570,4,248
21,671,4,981605460,6,288
21,309,2,978154091,4,248
21,3319,2,978153337,4,248
21,313,3,978154862,4,248
21,2951,3,980066421,5,270
21,315,5,978135389,4,248
21,171,3,978154929,4,248
21,245,2,978154178,4,248
21,2081,3,978153115,4,248
21,2012,2,978153170,4,248
21,1401,3,978153912,4,248
21,3826,2,991149493,9,398
21,1262,4,978135153,4,248
21,1405,2,980066476,5,270
21,1337,4,978135688,4,248
21,1268,4,978134875,4,248
21,3539,4,978153018,4,248
21,3466,2,978136372,4,248
21,1732,2,978136908,4,248
21,178,4,978153912,4,248
21,2233,3,978153826,4,248
21,1739,4,980065971,5,270
21,253,2,978154976,4,248
21,2964,4,978153139,4,248
21,254,3,978136997,4,248
21,3038,3,980066421,5,270
21,183,2,978137099,4,248
21,2092,4,981605251,6,288
21,2968,2,978134744,4,248
21,2094,3,978153321,4,248
21,2970,3,978153018,4,248
21,1271,4,981605593,6,288
21,1413,1,978136973,4,248
21,822,2,978154448,4,248
21,896,4,991149661,9,398
21,2602,2,978154111,4,248
21,2677,4,978153139,4,248
21,326,3,978153864,4,248
21,9,3,980066459,5,270
21,1807,1,978154891,4,248
21,329,3,978154267,4,248
21,3044,1,978137118,4,248
21,15,4,978135979,4,248
21,1416,2,978154199,4,248
21,1349,3,980066401,5,270
21,898,4,991149892,9,398
21,1482,4,978153593,4,248
21,2105,4,978153018,4,248
21,2180,4,978154267,4,248
21,1356,1,978154032,4,248
21,761,5,978134623,4,248
21,907,3,978135611,4,248
21,3555,2,978134484,4,248
21,3483,3,978153080,4,248
21,838,3,978137027,4,248
21,2757,3,978136940,4,248
21,1884,2,978135792,4,248
21,1813,1,978155040,4,248
21,1814,2,978153733,4,248
21,1815,4,991149055,9,398
21,3051,3,978154139,4,248
21,340,2,978154074,4,248
21,2251,3,978137027,4,248
21,2252,3,978153751,4,248
21,2983,4,978153880,4,248
21,2255,5,978134977,4,248
21,1491,2,978154862,4,248
21,1364,2,980066492,5,270
21,770,3,978154891,4,248
21,2120,4,978135226,4,248
21,1007,2,978154379,4,248
21,774,4,978154139,4,248
21,847,4,978135406,4,248
21,776,1,978137076,4,248
21,2693,4,978136462,4,248
21,2694,2,980066445,5,270
21,1898,4,978152714,4,248
21,349,1,978136857,4,248
21,2630,1,978136857,4,248
21,31,4,978135925,4,248
21,425,4,980066054,5,270
21,3139,3,978154111,4,248
21,2337,3,978153080,4,248
21,1565,3,978134004,4,248
21,38,2,978153593,4,248
21,2194,3,978136783,4,248
21,285,2,978136733,4,248
21,1566,1,978136874,4,248
21,2269,1,978137202,4,248
21,2196,4,978152648,4,248
21,2124,4,981605251,6,288
21,1370,4,978154178,4,248
21,2126,4,980066302,5,270
21,1373,5,978134744,4,248
21,2847,4,978154810,4,248
21,2849,4,978134977,4,248
21,496,3,978154111,4,248
21,1021,4,991149472,9,398
21,788,1,978137118,4,248
21,789,2,978153772,4,248
21,1023,4,978136553,4,248
21,3509,5,978134462,4,248
21,1905,3,978155205,4,248
21,1024,1,978137099,4,248
21,3141,3,978153035,4,248
21,430,3,980066509,5,270
21,289,3,978136836,4,248
21,2344,3,978153241,4,248
21,2347,3,978153170,4,248
21,364,4,978153806,4,248
21,46,4,978136641,4,248
21,293,3,978135523,4,248
21,2204,1,978136925,4,248
21,1505,1,978137060,4,248
21,2279,4,978135723,4,248
21,1448,3,978153912,4,248
21,1450,2,978136997,4,248
21,2789,5,978134744,4,248
21,1034,4,978136641,4,248
21,438,2,978154862,4,248
21,366,3,978137282,4,248
21,2354,3,978153058,4,248
21,373,1,978136719,4,248
21,1582,3,978136574,4,248
21,1513,2,978136925,4,248
21,2359,2,978154891,4,248
21,1455,1,978154074,4,248
21,3591,4,978155249,4,248
21,3592,4,978137099,4,248
21,3740,4,978153710,4,248
21,2722,4,978152972,4,248
21,2723,3,978153241,4,248
21,1922,2,978155249,4,248
21,1111,4,981605320,6,288
21,2725,3,978153190,4,248
21,2726,4,978152994,4,248
21,3231,1,978134462,4,248
21,1925,4,978155078,4,248
21,2728,3,978153058,4,248
21,376,4,978153826,4,248
21,450,2,978136616,4,248
21,2433,3,978153751,4,248
21,3091,4,980065998,5,270
21,453,3,980066357,5,270
21,64,3,981605647,6,288
21,2222,4,978135925,4,248
21,1526,2,978135226,4,248
21,1182,4,978136441,4,248
21,1934,3,978153115,4,248
21,1935,3,978154242,4,248
21,1936,4,981605251,6,288
21,1187,4,978136836,4,248
21,1120,4,978134725,4,248
21,528,4,978154155,4,248
21,604,5,978135545,4,248
21,69,4,978136888,4,248
21,3174,3,978154199,4,248
21,462,3,978154486,4,248
21,2302,3,978153096,4,248
21,3178,2,978154448,4,248
21,3105,4,978153787,4,248
21,3107,2,981605503,6,288
21,2305,3,978153321,4,248
21,1533,4,978136751,4,248
21,2307,3,991149140,9,398
21,102,3,978153710,4,248
21,1942,4,991149352,9,398
21,1943,3,978154219,4,248
21,1192,3,978134049,4,248
21,3756,1,978136372,4,248
21,3684,3,978134462,4,248
21,1196,4,978134073,4,248
21,1197,4,978154012,4,248
21,606,4,978135175,4,248
21,1058,3,981605583,6,288
21,538,3,981605666,6,288
21,539,4,978136804,4,248
21,542,2,978155040,4,248
21,469,2,978154448,4,248
21,470,3,978136641,4,248
21,2381,3,980066259,5,270
21,80,4,978153669,4,248
21,3184,4,978152743,4,248
21,3185,3,978152743,4,248
21,3186,2,978153864,4,248
21,3188,1,978136958,4,248
21,1607,3,978135868,4,248
21,1539,2,978153806,4,248
